Destination Port, Flow Duration, Total Fwd Packets, Total Length of Fwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Bwd Packet Length Max, Bwd Packet Length Min, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Min, Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min, Fwd PSH Flags, Fwd URG Flags, Fwd Header Length, Bwd Header Length, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Variance, FIN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, Down/Up Ratio, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward, Active Mean, Active Std, Active Max, Active Min, Idle Std, Label
80,1.68931e+06,5,275,275,0,55,156,0,255.134,5.32762,211164,384659,1.12423e+06,2,422327,479150,20,1.68928e+06,563093,458906,1.12423e+06,152,0,0,156,136,2.36783,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,2.33411e+06,4,275,275,0,68.75,156,0,184.653,2.999,389019,535382,1.1656e+06,2,778038,550046,157,2.33394e+06,1.16697e+06,41186.5,1.20816e+06,1.12578e+06,0,0,116,96,1.28528,0,275,61.5714,10489.1,1,1,2,6,0,0.75,251,249,1,20,0,0,0,0,0,PortScan
80,1.70814e+06,5,275,275,0,55,156,0,252.32,5.26887,213518,387186,1.12726e+06,3,427036,481210,19,1.70812e+06,569372,460206,1.12726e+06,157,0,0,156,136,2.34172,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,1.55627e+06,5,275,275,0,55,156,0,276.945,5.78307,194533,374598,1.1286e+06,3,389066,477136,21,1.55624e+06,518745,465182,1.1286e+06,168,0,0,156,136,2.57025,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.85503e+07,9,641,366,0,71.2222,156,0,20.6743,0.389102,2.7536e+06,8.61727e+06,3.36226e+07,2,4.81879e+06,1.09549e+07,14,3.85503e+07,7.71006e+06,1.30338e+07,3.36307e+07,26,0,0,292,208,0.155641,0,366,53.1333,12771.3,1,1,3,12,0,0.666667,32120,249,2,20,8133,0,8133,8133,6.42474e+08,PortScan
80,3.70901e+06,5,275,275,0,55,156,0,116.204,2.42652,463626,864442,2.53178e+06,5,927252,1.04352e+06,33,3.70897e+06,1.23632e+06,1.05342e+06,2.57461e+06,364,0,0,156,136,1.07845,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,2.755e+06,5,275,275,0,55,156,0,156.443,3.26679,344374,594637,1.57129e+06,2,688749,702180,21,2.75496e+06,918321,676817,1.6116e+06,153,0,0,156,136,1.45191,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.0421e+06,5,275,275,0,55,156,0,141.678,2.95848,380263,670919,1.85638e+06,3,760525,796576,19,3.04207e+06,1.01402e+06,780017,1.89736e+06,143,0,0,156,136,1.31488,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.6093e+06,5,275,275,0,55,156,0,119.414,2.49356,451162,831710,2.41586e+06,3,902324,1.00044e+06,21,3.60926e+06,1.20309e+06,1.00425e+06,2.45839e+06,163,0,0,156,136,1.10825,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,2.99925e+06,5,275,275,0,55,156,0,143.702,3.00075,374907,658017,1.80394e+06,3,749813,780022,19,2.99922e+06,999741,760952,1.84475e+06,141,0,0,156,136,1.33367,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.79305e+07,9,593,318,0,65.8889,156,0,19.7466,0.39546,2.70932e+06,9.27574e+06,3.61334e+07,2,4.74131e+06,1.18721e+07,15,3.79305e+07,7.58609e+06,1.42865e+07,3.61458e+07,28,0,0,292,208,0.158184,0,318,49.9333,10912.3,2,1,3,12,0,0.666667,32120,249,2,20,12491,0,12491,12491,6.7195e+08,PortScan
80,3.53015e+06,5,275,275,0,55,156,0,122.091,2.54946,441269,803385,2.30833e+06,2,882538,962468,22,3.53011e+06,1.1767e+06,959559,2.35057e+06,142,0,0,156,136,1.1331,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.84293e+07,7,275,275,0,39.2857,156,0,11.2154,0.312262,3.49357e+06,9.82675e+06,3.44613e+07,2,6.40488e+06,1.2586e+07,15,3.84292e+07,9.6073e+06,1.43832e+07,3.44613e+07,139,0,0,228,176,0.130109,0,275,35.9167,7040.08,1,1,2,9,0,0.714286,32120,249,1,20,15,0,15,15,6.42365e+08,PortScan
80,3.58348e+06,5,275,275,0,55,156,0,120.274,2.51152,447936,810549,2.31358e+06,2,895871,968834,20,3.58344e+06,1.19448e+06,961981,2.35582e+06,151,0,0,156,136,1.11623,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.69824e+06,5,275,275,0,55,156,0,116.542,2.43359,462280,840615,2.41061e+06,2,924560,1.00616e+06,21,3.69819e+06,1.23273e+06,1.00146e+06,2.45312e+06,144,0,0,156,136,1.0816,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,4.23164e+07,6,275,275,0,45.8333,156,0,10.1852,0.236315,4.70182e+06,1.16207e+07,3.74142e+07,5,8.46328e+06,1.45347e+07,22,4.90219e+06,1.63406e+06,1.50454e+06,3.63144e+06,297,0,0,196,136,0.094526,0,275,43.1,8138.49,1,1,2,7,0,0.666667,32120,249,1,20,0,0,0,0,6.39899e+08,PortScan
3306,16,1,0,0,0,0,0,0,0,125000,16,0,16,16,0,0,0,0,0,0,0,0,0,0,40,20,62500,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
135,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
995,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
587,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
21,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
25,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
113,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
5900,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
1720,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
3389,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
143,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
199,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
8080,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
23,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
8888,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
445,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
53,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
110,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
139,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
111,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
256,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
554,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
22,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
1723,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
993,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
1025,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
443,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
2099,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
222,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
80,166,3,0,0,0,0,0,0,0,24096.4,55.3333,64.8503,147,7,83,64,19,0,0,0,0,0,0,0,104,40,6024.1,0,0,0,0,0,1,0,3,0,0.333333,32120,31856,0,32,0,0,0,0,0,PortScan
146,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
2601,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
3128,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
2200,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
8290,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
10025,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
700,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
8254,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
6112,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
1052,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
1310,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
1233,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
2119,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
9502,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
563,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
7443,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
1056,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
1039,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
3261,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
1000,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
5102,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
1700,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
57797,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
44442,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
7625,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
2006,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
2009,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
911,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
65389,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
10243,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
2607,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
843,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
425,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
84,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
2301,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
13782,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
19780,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
7,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
6009,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
1721,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
5801,3,1,0,0,0,0,0,0,0,666667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,40,20,333333,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
49175,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
8701,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
9290,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
1034,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
9110,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
720,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
10009,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
27715,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
1007,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
990,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
9099,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
1192,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
2179,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
9009,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
8291,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
765,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
5200,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
1999,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
9200,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
22939,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
902,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
5822,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
12345,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
16001,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
2875,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
1234,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
7676,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
1165,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
8193,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
5998,1,1,0,0,0,0,0,0,0,2e+06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,20,1e+06,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
465,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
3801,2,1,0,0,0,0,0,0,0,1e+06,2,0,2,2,0,0,0,0,0,0,0,0,0,0,40,20,500000,0,0,0,0,0,1,0,1,0,1,32120,0,0,40,0,0,0,0,0,PortScan
